split,world_file,seed,difficulty,scenario,structured_blocker_count,random_obstacle_count,boundary_wall_count,total_box_count,direct_path_blocked,straight_distance_m,astar_path_length_m,path_stretch_ratio,start_x,start_y,start_yaw,goal_x,goal_y,curriculum_origin
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_medium_double_block_seed_1100160.yaml,1100160,medium,double_block,2,17,4,21,True,6.1105,9.2535,1.5144,-2.781623,-0.850584,0.025206,3.290908,-1.53031,dense_failed
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_direct_block_seed_300366.yaml,300366,easy,direct_block,1,5,4,9,True,5.9475,7.0078,1.1783,-1.846424,-0.065851,-0.650309,2.949964,-3.582639,original_hard
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_double_block_seed_300168.yaml,300168,easy,double_block,2,4,4,8,True,4.9973,6.0445,1.2096,-0.755177,-3.427253,0.228102,3.955072,-1.758102,original_hard
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_clear_seed_300103.yaml,300103,medium,clear,0,7,4,11,False,7.8638,8.0739,1.0267,1.694615,2.435799,-2.510953,-4.175737,-2.796616,original_hard
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_double_block_seed_300336.yaml,300336,easy,double_block,2,5,4,9,True,7.5991,8.7986,1.1578,-1.800723,-1.407453,0.709038,3.848541,3.675092,original_hard
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_hard_double_block_seed_1100044.yaml,1100044,hard,double_block,2,20,4,24,True,5.1,6.4776,1.2701,0.009877,-1.161884,2.029618,-2.681295,3.170249,dense_failed
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_hard_double_block_seed_1100137.yaml,1100137,hard,double_block,2,19,4,23,True,6.0622,7.3529,1.2129,-2.796114,0.40446,-0.232852,2.956198,-1.509014,dense_failed
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_double_block_seed_300008.yaml,300008,hard,double_block,2,12,4,16,True,5.6887,7.0651,1.242,1.457265,-1.605115,1.302586,3.044504,3.857637,original_hard
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_double_block_seed_300224.yaml,300224,hard,double_block,2,14,4,18,True,4.5111,6.3176,1.4005,-3.532611,-3.058598,-0.059266,0.953477,-3.532984,original_hard
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_double_block_seed_300064.yaml,300064,medium,double_block,2,6,4,10,True,6.5405,7.9371,1.2135,-1.963248,-3.677975,1.224573,0.773765,2.262341,original_hard
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_clear_seed_300439.yaml,300439,medium,clear,0,8,4,12,False,6.2667,6.6386,1.0593,3.563768,3.492571,-2.167079,0.256242,-1.830205,original_hard
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_medium_double_block_seed_1100133.yaml,1100133,medium,double_block,2,16,4,20,True,4.9636,6.6765,1.3451,3.436906,-0.821604,2.620523,-0.59674,2.070974,dense_failed
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_direct_block_seed_300022.yaml,300022,medium,direct_block,1,8,4,12,True,5.1638,6.0616,1.1739,2.508647,3.688128,-3.135401,-2.653258,3.548787,original_hard
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_clear_seed_300447.yaml,300447,easy,clear,0,5,4,9,False,4.5428,4.7782,1.0518,2.577622,3.2926,-2.960963,-1.916448,2.629248,original_hard
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_double_block_seed_300188.yaml,300188,hard,double_block,2,12,4,16,True,5.6875,7.9233,1.3931,3.381958,1.47693,3.055739,-2.169653,2.712677,original_hard
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_direct_block_seed_300422.yaml,300422,hard,direct_block,1,14,4,18,True,6.8758,9.6308,1.4007,3.641206,-1.554605,2.349412,-1.751244,2.711283,original_hard
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_medium_double_block_seed_1100160.yaml,1100160,medium,double_block,2,17,4,21,True,6.1105,9.2535,1.5144,-2.781623,-0.850584,0.025206,3.290908,-1.53031,dense_regular
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_medium_double_block_seed_1100109.yaml,1100109,medium,double_block,2,16,4,20,True,4.9445,6.2216,1.2583,-1.446707,-1.477003,1.538973,-1.536052,3.466687,dense_regular
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_double_block_seed_300221.yaml,300221,hard,double_block,2,11,4,15,True,5.6725,7.0627,1.2451,-3.565511,1.575113,-0.78019,0.730646,-2.128951,original_hard
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_direct_block_seed_300134.yaml,300134,hard,direct_block,1,11,4,15,True,6.265,7.4741,1.193,1.685136,-0.685068,2.368103,-2.986901,3.488965,original_hard
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_hard_double_block_seed_1100116.yaml,1100116,hard,double_block,2,18,4,22,True,4.7745,7.6067,1.5932,-0.291575,0.949211,-0.537689,3.839475,-1.444628,dense_failed
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_double_block_seed_300393.yaml,300393,easy,double_block,2,4,4,8,True,8.3662,9.1735,1.0965,3.808378,4.100573,-1.831722,0.907181,-3.746456,original_hard
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_easy_clear_seed_1100135.yaml,1100135,easy,clear,0,15,4,19,False,6.6494,6.9837,1.0503,-1.167669,1.705167,-0.931619,2.737689,-3.676569,dense_regular
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_medium_direct_block_seed_1100190.yaml,1100190,medium,direct_block,1,17,4,21,True,4.6659,6.7153,1.4392,-4.157232,-2.192481,-0.032097,0.497153,-1.864393,dense_failed
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_double_block_seed_300185.yaml,300185,hard,double_block,2,13,4,17,True,5.2097,6.7678,1.2991,2.124098,-2.524737,1.505628,2.833823,2.636366,original_hard
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_hard_double_block_seed_1100173.yaml,1100173,hard,double_block,2,19,4,23,True,5.1067,10.1392,1.9855,0.76474,-1.255355,-2.841614,-4.093541,-2.828854,dense_regular
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_medium_double_block_seed_1100049.yaml,1100049,medium,double_block,2,16,4,20,True,5.8501,7.2147,1.2333,-1.891397,-1.972869,0.202154,3.826378,-0.735618,dense_failed
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_medium_double_block_seed_1100061.yaml,1100061,medium,double_block,2,16,4,20,True,5.4203,6.8341,1.2608,-1.430453,2.857172,-0.366111,3.590892,0.816163,dense_failed
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_direct_block_seed_300390.yaml,300390,easy,direct_block,1,5,4,9,True,5.1208,5.8741,1.1471,2.008166,1.245749,-2.637119,-2.619675,-0.946446,original_hard
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_medium_double_block_seed_1100196.yaml,1100196,medium,double_block,2,16,4,20,True,6.8453,7.8822,1.1515,3.376629,-3.294185,1.611529,3.242079,3.549789,dense_failed
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_direct_block_seed_300002.yaml,300002,hard,direct_block,1,13,4,17,True,6.8624,9.2488,1.3478,2.902352,-0.636278,2.835087,-3.725977,1.140693,original_hard
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_medium_double_block_seed_1100028.yaml,1100028,medium,double_block,2,16,4,20,True,6.0116,8.4478,1.4053,3.9503,0.998712,-2.461368,-0.208832,-3.341932,dense_failed
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_double_block_seed_300256.yaml,300256,medium,double_block,2,7,4,11,True,5.7448,6.9965,1.2179,-3.564839,-2.298797,0.673072,1.330581,0.707369,original_hard
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_medium_double_block_seed_1100064.yaml,1100064,medium,double_block,2,17,4,21,True,7.6592,8.8455,1.1549,4.114634,2.77442,-2.522191,-2.336012,-1.355065,dense_regular
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_double_block_seed_300140.yaml,300140,hard,double_block,2,14,4,18,True,6.5003,8.8914,1.3678,-1.572206,4.053908,-1.788993,-3.207402,-2.23734,original_hard
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_direct_block_seed_300142.yaml,300142,medium,direct_block,1,9,4,13,True,4.5637,5.6559,1.2393,-0.641799,-0.961751,-0.054293,3.912721,-0.671704,original_hard
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_clear_seed_300143.yaml,300143,hard,clear,0,10,4,14,False,6.703,7.0708,1.0549,0.569338,-3.886403,1.455722,1.610029,2.735342,original_hard
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_medium_direct_block_seed_1100190.yaml,1100190,medium,direct_block,1,17,4,21,True,4.6659,6.7153,1.4392,-4.157232,-2.192481,-0.032097,0.497153,-1.864393,dense_regular
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_double_block_seed_300180.yaml,300180,easy,double_block,2,5,4,9,True,5.9783,6.9222,1.1579,-2.747012,-2.821338,0.091922,3.229805,-2.952511,original_hard
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_clear_seed_300275.yaml,300275,hard,clear,0,14,4,18,False,6.0649,6.4639,1.0658,2.000643,-2.694157,2.884035,-3.951689,-1.531014,original_hard
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_double_block_seed_300020.yaml,300020,hard,double_block,2,12,4,16,True,6.8778,8.1804,1.1894,-1.960542,-1.085359,0.629666,3.186043,3.477221,original_hard
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_easy_double_block_seed_1100045.yaml,1100045,easy,double_block,2,15,4,19,True,6.2948,7.129,1.1325,4.08747,1.660299,-3.108863,-2.177332,1.046387,dense_regular
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_hard_double_block_seed_1100104.yaml,1100104,hard,double_block,2,19,4,23,True,5.6599,9.8627,1.7426,3.09686,2.510417,-1.745644,2.214237,-3.080257,dense_failed
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_hard_double_block_seed_1100137.yaml,1100137,hard,double_block,2,19,4,23,True,6.0622,7.3529,1.2129,-2.796114,0.40446,-0.232852,2.956198,-1.509014,dense_failed
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_medium_double_block_seed_1100061.yaml,1100061,medium,double_block,2,16,4,20,True,5.4203,6.8341,1.2608,-1.430453,2.857172,-0.366111,3.590892,0.816163,dense_failed
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_clear_seed_300175.yaml,300175,medium,clear,0,9,4,13,False,7.3649,7.8912,1.0715,3.738555,-3.815812,2.74656,-2.658593,-0.166469,original_hard
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_clear_seed_300043.yaml,300043,medium,clear,0,7,4,11,False,7.0235,7.192,1.024,-1.775045,-3.675418,1.61821,-2.332722,3.325905,original_hard
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_clear_seed_300251.yaml,300251,hard,clear,0,14,4,18,False,5.1397,5.4708,1.0644,0.880359,3.091679,-2.905698,-4.152386,2.04839,original_hard
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_clear_seed_300127.yaml,300127,medium,clear,0,6,4,10,False,4.7915,5.209,1.0871,2.41837,-3.73506,2.026277,0.701126,0.738158,original_hard
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_easy_double_block_seed_1100192.yaml,1100192,easy,double_block,2,14,4,18,True,5.8982,6.7759,1.1488,-2.414919,0.354462,0.030469,3.402178,1.32908,dense_regular
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_easy_double_block_seed_1100117.yaml,1100117,easy,double_block,2,16,4,20,True,5.7045,7.2639,1.2734,-2.754421,1.601604,-1.025927,-0.094273,-3.444643,dense_failed
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_easy_double_block_seed_1100141.yaml,1100141,easy,double_block,2,16,4,20,True,5.9353,7.2616,1.2235,3.027588,-1.064694,2.522617,-2.224104,1.700709,dense_regular
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_double_block_seed_300097.yaml,300097,medium,double_block,2,7,4,11,True,4.5331,8.9771,1.9803,-4.024735,-3.218049,1.433895,-3.56849,1.292012,original_hard
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_clear_seed_300379.yaml,300379,medium,clear,0,8,4,12,False,5.2476,5.681,1.0826,-0.841168,0.511049,-1.060974,1.489647,-4.190465,original_hard
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_medium_double_block_seed_1100016.yaml,1100016,medium,double_block,2,17,4,21,True,7.6417,8.6718,1.1348,3.05858,-4.20271,2.495343,-3.270102,0.080126,dense_failed
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_clear_seed_300355.yaml,300355,medium,clear,0,6,4,10,False,8.142,8.8261,1.084,-3.737027,1.850798,-0.392599,3.861714,-1.0735,original_hard
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_medium_clear_seed_1100019.yaml,1100019,medium,clear,0,16,4,20,False,5.3095,5.5976,1.0543,-4.082527,-2.958104,1.317701,-3.172733,2.272835,dense_regular
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_medium_direct_block_seed_1100070.yaml,1100070,medium,direct_block,1,16,4,20,True,4.6682,5.8102,1.2446,0.384997,-4.049397,0.674775,4.06091,-1.171926,dense_failed
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_clear_seed_300335.yaml,300335,hard,clear,0,10,4,14,False,4.6355,4.6925,1.0123,0.752569,2.399786,-1.578146,1.064232,-2.225187,original_hard
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_direct_block_seed_300198.yaml,300198,easy,direct_block,1,3,4,7,True,6.7962,7.5953,1.1176,-3.135846,3.3247,-0.054791,3.645335,2.873349,original_hard
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_medium_direct_block_seed_1100130.yaml,1100130,medium,direct_block,1,16,4,20,True,5.2681,6.1965,1.1762,-2.602227,3.615087,-0.084803,2.595899,2.759596,dense_regular
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_clear_seed_300247.yaml,300247,medium,clear,0,7,4,11,False,6.0905,6.5804,1.0804,-3.639838,-1.168106,-0.479949,1.900335,-3.697965,original_hard
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_medium_double_block_seed_1100049.yaml,1100049,medium,double_block,2,16,4,20,True,5.8501,7.2147,1.2333,-1.891397,-1.972869,0.202154,3.826378,-0.735618,dense_failed
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_hard_direct_block_seed_1100050.yaml,1100050,hard,direct_block,1,18,4,22,True,4.6278,5.8571,1.2656,3.253545,1.668548,3.134954,-1.37159,1.512078,dense_regular
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_direct_block_seed_300122.yaml,300122,hard,direct_block,1,12,4,16,True,5.2324,6.2547,1.1954,1.419676,1.285263,2.621639,-3.180597,3.778378,original_hard
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_clear_seed_300003.yaml,300003,easy,clear,0,5,4,9,False,4.7772,4.8331,1.0117,-2.376321,-2.530055,1.67044,-2.439297,2.246753,original_hard
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_direct_block_seed_300046.yaml,300046,medium,direct_block,1,9,4,13,True,5.4011,6.2547,1.158,1.983699,2.431363,-3.026859,-3.371171,1.725961,original_hard
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_double_block_seed_300041.yaml,300041,hard,double_block,2,14,4,18,True,4.9346,6.5439,1.3261,-1.502138,-1.940295,0.210878,3.237448,-0.566677,original_hard
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_hard_double_block_seed_1100128.yaml,1100128,hard,double_block,2,18,4,22,True,5.889,7.9565,1.3511,-2.805505,1.75675,0.198972,2.764036,3.670022,dense_regular
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_direct_block_seed_300094.yaml,300094,medium,direct_block,1,9,4,13,True,6.6434,7.9186,1.1919,-3.258769,2.682181,0.129422,3.268026,3.921574,original_hard
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_medium_double_block_seed_1100133.yaml,1100133,medium,double_block,2,16,4,20,True,4.9636,6.6765,1.3451,3.436906,-0.821604,2.620523,-0.59674,2.070974,dense_failed
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_hard_double_block_seed_1100044.yaml,1100044,hard,double_block,2,20,4,24,True,5.1,6.4776,1.2701,0.009877,-1.161884,2.029618,-2.681295,3.170249,dense_regular
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_double_block_seed_300441.yaml,300441,easy,double_block,2,4,4,8,True,6.2051,7.3747,1.1885,2.493947,0.526273,2.533853,-2.545991,4.145927,original_hard
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_double_block_seed_300036.yaml,300036,easy,double_block,2,3,4,7,True,7.6249,8.5312,1.1189,3.586043,-0.814897,2.590871,-2.514003,3.759896,original_hard
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_double_block_seed_300340.yaml,300340,medium,double_block,2,6,4,10,True,5.5474,6.9633,1.2552,-1.348981,-3.210317,1.79442,-3.136766,2.041093,original_hard
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_easy_double_block_seed_1100129.yaml,1100129,easy,double_block,2,14,4,18,True,7.7485,9.0855,1.1725,1.04151,3.093264,-2.374979,-3.785197,-2.968314,dense_failed
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_direct_block_seed_300134.yaml,300134,hard,direct_block,1,11,4,15,True,6.265,7.4741,1.193,1.685136,-0.685068,2.368103,-2.986901,3.488965,original_hard
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_clear_seed_300255.yaml,300255,easy,clear,0,4,4,8,False,4.8339,5.0982,1.0547,4.24227,2.521677,2.948457,-0.534239,3.264519,original_hard
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_easy_direct_block_seed_1100210.yaml,1100210,easy,direct_block,1,16,4,20,True,6.6518,7.9598,1.1966,-2.797312,-3.003891,0.865798,1.424341,2.13657,dense_regular
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_double_block_seed_300141.yaml,300141,easy,double_block,2,3,4,7,True,6.6866,7.5016,1.1219,1.589586,-3.579156,1.53223,1.736056,3.105833,original_hard
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_easy_clear_seed_1100111.yaml,1100111,easy,clear,0,15,4,19,False,7.6381,8.1974,1.0732,-2.78719,2.810534,-0.414244,3.898869,-0.882306,dense_regular
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_medium_direct_block_seed_1100202.yaml,1100202,medium,direct_block,1,16,4,20,True,5.6611,6.9278,1.2238,0.07256,-1.931818,1.021979,3.219018,2.774283,dense_regular
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_double_block_seed_300197.yaml,300197,hard,double_block,2,14,4,18,True,7.9995,9.4135,1.1768,-4.081192,-1.123609,0.319067,3.432856,1.620687,original_hard
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_double_block_seed_300172.yaml,300172,medium,double_block,2,6,4,10,True,6.7668,7.6422,1.1294,3.89278,-1.256052,2.976501,-2.699874,0.269387,original_hard
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_hard_double_block_seed_1100188.yaml,1100188,hard,double_block,2,18,4,22,True,7.0327,8.7153,1.2393,3.085142,1.309839,-2.555331,-2.642344,-2.771175,dense_regular
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_double_block_seed_300268.yaml,300268,medium,double_block,2,9,4,13,True,6.4151,7.4878,1.1672,-2.866725,-0.311816,-0.469331,3.104949,-2.655499,original_hard
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_double_block_seed_300292.yaml,300292,medium,double_block,2,7,4,11,True,5.5261,6.721,1.2162,-3.562232,-1.119545,0.754328,0.742082,2.346039,original_hard
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_medium_double_block_seed_1100124.yaml,1100124,medium,double_block,2,18,4,22,True,7.7638,11.3359,1.4601,-3.606593,3.197798,-0.963207,1.339851,-2.786225,dense_failed
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_clear_seed_300211.yaml,300211,medium,clear,0,6,4,10,False,6.9362,7.0088,1.0105,2.39718,-2.4566,2.436423,-2.781682,2.157494,original_hard
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_double_block_seed_300104.yaml,300104,hard,double_block,2,14,4,18,True,5.7662,8.5472,1.4823,1.975434,2.067322,-2.317023,-2.487922,-1.583368,original_hard
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_direct_block_seed_300150.yaml,300150,easy,direct_block,1,5,4,9,True,8.014,9.0637,1.131,-2.498338,-3.07992,0.814267,3.408179,2.336439,original_hard
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_double_block_seed_300152.yaml,300152,hard,double_block,2,12,4,16,True,6.9011,8.1335,1.1786,-1.43495,3.870661,-0.579089,4.008286,-0.371491,original_hard
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_hard_double_block_seed_1100236.yaml,1100236,hard,double_block,2,20,4,24,True,8.2132,11.5963,1.4119,3.918122,-2.670243,-3.123993,-4.207424,-3.866912,dense_failed
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_double_block_seed_300060.yaml,300060,easy,double_block,2,4,4,8,True,6.5763,7.6398,1.1617,1.595191,-2.577262,2.274719,-2.967035,2.159114,original_hard
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_easy_direct_block_seed_1100102.yaml,1100102,easy,direct_block,1,14,4,18,True,8.3112,9.4306,1.1347,2.525921,-1.902205,2.446973,-4.010749,3.23079,dense_regular
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_medium_clear_seed_1100115.yaml,1100115,medium,clear,0,17,4,21,False,5.9853,6.09,1.0175,-3.209157,2.429278,-0.692166,1.171687,-1.648959,dense_regular
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_clear_seed_300035.yaml,300035,hard,clear,0,13,4,17,False,6.2955,6.7792,1.0768,4.095613,-0.200397,-2.614698,-1.413405,-3.247277,original_hard
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_easy_double_block_seed_1100117.yaml,1100117,easy,double_block,2,16,4,20,True,5.7045,7.2639,1.2734,-2.754421,1.601604,-1.025927,-0.094273,-3.444643,dense_failed
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_easy_direct_block_seed_1100066.yaml,1100066,easy,direct_block,1,16,4,20,True,8.433,9.138,1.0836,2.879802,3.636027,-2.030939,-0.671425,-4.012778,dense_regular
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_medium_double_block_seed_1100145.yaml,1100145,medium,double_block,2,18,4,22,True,6.8138,8.3759,1.2293,-3.969482,-1.031981,0.257302,2.334674,1.553677,dense_failed
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_medium_direct_block_seed_1100118.yaml,1100118,medium,direct_block,1,17,4,21,True,8.4427,9.6706,1.1454,-2.850391,-3.787187,0.870166,3.243316,2.056206,dense_regular
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_medium_double_block_seed_1100028.yaml,1100028,medium,double_block,2,16,4,20,True,6.0116,8.4478,1.4053,3.9503,0.998712,-2.461368,-0.208832,-3.341932,dense_regular
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_direct_block_seed_300078.yaml,300078,easy,direct_block,1,3,4,7,True,7.8239,8.7906,1.1236,2.630967,3.933128,-2.56433,-3.370238,-1.086772,original_hard
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_double_block_seed_300093.yaml,300093,easy,double_block,2,5,4,9,True,4.7948,5.9508,1.2411,-3.615083,-0.606543,1.093115,-1.236721,3.556865,original_hard
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_medium_double_block_seed_1100097.yaml,1100097,medium,double_block,2,16,4,20,True,8.5443,9.8249,1.1499,3.639038,-3.869296,2.077177,-0.963911,3.329194,dense_failed
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_hard_double_block_seed_1100224.yaml,1100224,hard,double_block,2,18,4,22,True,6.3254,10.8341,1.7128,2.000528,3.442566,-1.441969,2.371083,-2.871972,dense_regular
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_medium_double_block_seed_1100145.yaml,1100145,medium,double_block,2,18,4,22,True,6.8138,8.3759,1.2293,-3.969482,-1.031981,0.257302,2.334674,1.553677,dense_failed
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_direct_block_seed_300106.yaml,300106,medium,direct_block,1,6,4,10,True,5.7405,6.6902,1.1654,2.514042,3.038998,-2.778231,-2.815989,0.907191,original_hard
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_medium_double_block_seed_1100001.yaml,1100001,medium,double_block,2,16,4,20,True,6.1369,8.9553,1.4593,1.701273,3.096331,-2.571645,-3.226187,-0.56175,dense_failed
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_medium_double_block_seed_1100025.yaml,1100025,medium,double_block,2,17,4,21,True,6.5447,7.7941,1.1909,1.332284,2.073388,-2.351663,-2.932341,-2.891061,dense_regular
