split,world_file,seed,difficulty,random_obstacle_count,boundary_wall_count,total_box_count,direct_path_blocked,astar_path_length_m,start_x,start_y,start_yaw,goal_x,goal_y,scenario,straight_distance_m,path_stretch_ratio,structured_blocker_count,source_dataset,source_split,source_repetition,training_weight
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_hard_direct_block_seed_000284.yaml,284,hard,4,4,8,True,8.2386,-1.453668,-3.134898,0.808951,3.25134,2.292879,direct_block,7.1832,1.1469,,v3,train,general_replay,0.15
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_double_block_seed_300380.yaml,300380,hard,11,4,15,True,6.409,-3.422224,2.123096,0.069779,1.227689,1.870886,double_block,4.6567,1.3763,2,v4_focused,train,3,focused_failure
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_hard_direct_block_seed_000161.yaml,161,hard,6,4,10,True,7.3941,0.766345,-3.958942,1.121598,3.609908,1.989966,direct_block,6.5936,1.1214,,v3,train,0,0.15
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_double_block_seed_300324.yaml,300324,easy,3,4,7,True,6.7404,-1.932744,3.898807,-1.953897,-3.404311,-1.801706,double_block,5.8874,1.1449,2,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000236.yaml,236,hard,10,4,14,True,6.2708,2.020682,-3.656579,-1.240893,1.814623,2.199378,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_double_block_seed_300117.yaml,300117,easy,5,4,9,True,8.5747,0.138597,-3.656667,1.803471,-1.390484,4.020615,double_block,7.8281,1.0954,2,v4_focused,train,0,focused_failure
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000228.yaml,228,easy,4,4,8,False,3.3931,0.642568,-2.446148,2.908768,0.578913,0.899642,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_clear_seed_300043.yaml,300043,medium,7,4,11,False,7.192,-1.775045,-3.675418,1.61821,-2.332722,3.325905,clear,7.0235,1.024,0,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000036.yaml,36,easy,3,4,7,True,9.6157,-4.168609,2.621908,-2.64777,3.561661,-1.875034,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_medium_direct_block_seed_000169.yaml,169,medium,3,4,7,True,5.0433,2.813603,2.812618,-2.311021,0.289836,-0.248774,direct_block,3.9676,1.2711,,v3,train,general_replay,0.15
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_clear_seed_300335.yaml,300335,hard,10,4,14,False,4.6925,0.752569,2.399786,-1.578146,1.064232,-2.225187,clear,4.6355,1.0123,0,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_direct_block_seed_300350.yaml,300350,hard,13,4,17,True,7.6147,0.697796,-2.353788,2.059779,-2.516427,3.340831,direct_block,6.5391,1.1645,1,v4_focused,train,5,focused_failure
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000026.yaml,26,hard,9,4,13,True,5.3027,-0.587617,0.382925,-0.142918,-3.23751,3.925183,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_double_block_seed_300049.yaml,300049,medium,8,4,12,True,6.7735,0.935965,2.795232,-1.402978,1.170654,-1.978176,double_block,4.7792,1.4173,2,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_double_block_seed_300037.yaml,300037,medium,8,4,12,True,7.6535,-3.600502,3.222485,-0.535202,1.975346,0.291676,double_block,6.2992,1.215,2,v4_focused,train,3,focused_failure
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000082.yaml,82,medium,6,4,10,False,5.9953,-2.897245,-2.082428,-0.178684,2.288573,-4.059666,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_double_block_seed_300056.yaml,300056,hard,12,4,16,True,7.6227,-1.630143,4.243983,-1.809857,-3.266632,-1.42817,double_block,5.9035,1.2912,2,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000158.yaml,158,hard,9,4,13,True,6.1714,-3.459031,-0.709458,0.835152,2.35727,-1.483241,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_medium_direct_block_seed_000286.yaml,286,medium,3,4,7,True,6.6353,-0.559839,-3.014953,1.302117,1.428736,2.837955,direct_block,6.1815,1.0734,,v3,train,general_replay,0.15
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_direct_block_seed_300302.yaml,300302,hard,14,4,18,True,6.4171,-0.725517,-1.175308,0.543925,3.625572,1.066701,direct_block,4.8948,1.311,1,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_double_block_seed_300376.yaml,300376,medium,9,4,13,True,6.6878,3.152727,2.518584,-3.039894,-2.522914,2.564029,double_block,5.6758,1.1783,2,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000251.yaml,251,hard,11,4,15,True,4.9051,2.036276,0.754467,-2.55532,-2.201248,1.831626,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_direct_block_seed_300026.yaml,300026,hard,12,4,16,True,9.1025,1.687163,-4.182527,1.98101,-1.033548,1.718623,direct_block,6.4981,1.4008,1,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_direct_block_seed_300382.yaml,300382,medium,8,4,12,True,9.2043,1.920518,-3.500334,2.413201,-3.842622,2.006926,direct_block,7.9714,1.1547,1,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_medium_direct_block_seed_000208.yaml,208,medium,3,4,7,True,4.6651,3.00545,1.039977,2.726225,-0.360787,2.695913,direct_block,3.7515,1.2435,,v3,train,0,0.15
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000112.yaml,112,medium,8,4,12,False,3.4571,1.422933,-1.196323,0.599417,0.228713,-4.113796,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000137.yaml,137,hard,8,4,12,True,4.7371,-0.827522,3.188725,2.076768,-1.547364,-0.890174,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_double_block_seed_300264.yaml,300264,easy,5,4,9,True,6.7267,4.170995,1.385466,-1.933721,2.806012,-4.09408,double_block,5.647,1.1912,2,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000139.yaml,139,medium,5,4,9,False,3.1678,1.010876,0.937869,-1.235179,3.274156,3.158557,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_easy_direct_block_seed_000186.yaml,186,easy,2,4,6,True,7.8386,-0.230873,-3.223388,2.184314,-4.189942,2.519063,direct_block,6.975,1.1238,,v3,train,0,0.15
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_clear_seed_300307.yaml,300307,medium,6,4,10,False,6.5416,-1.009945,-3.000093,1.348868,1.083556,2.683439,clear,6.0568,1.08,0,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000299.yaml,299,hard,10,4,14,True,4.9496,-2.718305,-0.371137,2.067856,0.186283,2.58416,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000145.yaml,145,medium,8,4,12,False,7.7998,-4.33537,-4.137072,1.172658,-1.558807,2.559037,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_easy_clear_seed_000207.yaml,207,easy,1,4,5,False,3.9896,-3.691514,0.594051,-0.375608,-0.335356,-0.951481,clear,3.6949,1.0798,,v3,train,0,0.15
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000150.yaml,150,easy,3,4,7,False,3.9896,3.744224,-0.495809,2.045001,2.175399,-3.904291,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_double_block_seed_300129.yaml,300129,easy,4,4,8,True,7.2204,0.037128,3.572846,-0.842736,3.707956,-1.463601,double_block,6.2322,1.1586,2,v4_focused,train,1,focused_failure
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_easy_direct_block_seed_000228.yaml,228,easy,1,4,5,True,5.3027,-3.495869,0.631214,-0.220391,1.139976,-0.052547,direct_block,4.686,1.1316,,v3,train,0,0.15
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_double_block_seed_300229.yaml,300229,medium,6,4,10,True,9.5016,-2.389461,-4.103256,1.592891,-2.979923,4.065994,double_block,8.1906,1.1601,2,v4_focused,train,2,focused_failure
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000050.yaml,50,hard,11,4,15,True,3.3439,-1.182351,3.400077,-1.067835,1.675125,2.322052,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000287.yaml,287,hard,12,4,16,True,4.872,-2.055992,3.905086,-1.728696,-0.721458,0.562311,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_direct_block_seed_300210.yaml,300210,easy,4,4,8,True,6.4672,-3.575795,-0.081271,0.470325,1.85838,2.189115,direct_block,5.8894,1.0981,1,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000186.yaml,186,easy,3,4,7,True,8.0488,-3.299233,-4.288529,-0.359754,2.578335,0.494222,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000176.yaml,176,hard,8,4,12,True,4.2925,3.86149,2.413438,-1.147815,2.877269,-1.001516,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000229.yaml,229,medium,6,4,10,True,6.1245,0.992449,3.654673,0.046328,-0.051133,-1.777398,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_direct_block_seed_300386.yaml,300386,hard,12,4,16,True,11.4604,-4.094212,2.217938,-1.258433,-2.791234,-2.699095,direct_block,5.0867,2.253,1,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000106.yaml,106,medium,8,4,12,True,8.5222,3.84595,2.79273,1.913206,-3.856841,2.66505,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000125.yaml,125,hard,9,4,13,True,6.4171,0.935321,1.000254,-2.169131,-4.312935,1.816216,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000118.yaml,118,medium,6,4,10,True,6.8422,1.762792,-1.792831,-2.976257,-4.193487,-1.461864,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_medium_direct_block_seed_000181.yaml,181,medium,4,4,8,True,7.4353,1.689628,-3.760294,1.325725,3.656385,2.852854,direct_block,6.8994,1.0777,,v3,train,0,0.15
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_hard_direct_block_seed_000116.yaml,116,hard,6,4,10,True,5.9565,0.848344,1.888139,-2.972462,-4.175795,1.243262,direct_block,5.0654,1.1759,,v3,train,general_replay,0.15
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_direct_block_seed_300326.yaml,300326,hard,12,4,16,True,6.8582,-2.31268,-0.168579,0.339471,3.100244,1.692078,direct_block,5.7238,1.1982,1,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000040.yaml,40,medium,8,4,12,False,3.8571,0.208562,-2.215976,-1.845159,1.431655,1.192752,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_double_block_seed_300432.yaml,300432,easy,4,4,8,True,7.8935,2.562015,-2.618233,2.13716,-1.759468,2.53383,double_block,6.7245,1.1738,2,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_double_block_seed_300117.yaml,300117,easy,5,4,9,True,8.5747,0.138597,-3.656667,1.803471,-1.390484,4.020615,double_block,7.8281,1.0954,2,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000065.yaml,65,hard,11,4,15,True,7.4718,3.713267,2.835236,2.42163,-0.552732,-2.387773,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_double_block_seed_300276.yaml,300276,easy,5,4,9,True,7.2204,1.664541,1.517938,-2.550748,-3.327126,-2.258267,double_block,6.2591,1.1536,2,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000005.yaml,5,hard,12,4,16,True,5.0433,-1.230741,1.656888,0.188746,2.971145,1.322676,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000140.yaml,140,hard,8,4,12,True,8.098,-4.191674,2.016642,0.09389,1.561003,-2.381164,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000014.yaml,14,hard,8,4,12,True,5.2947,2.220286,0.235874,-1.313085,-2.201663,2.045647,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_medium_direct_block_seed_000181.yaml,181,medium,4,4,8,True,7.4353,1.689628,-3.760294,1.325725,3.656385,2.852854,direct_block,6.8994,1.0777,,v3,train,general_replay,0.15
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000107.yaml,107,hard,9,4,13,True,5.0353,3.975527,-0.656382,-1.284205,0.38264,-3.27183,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_hard_direct_block_seed_000290.yaml,290,hard,6,4,10,True,7.7667,3.758569,3.232735,-2.087609,0.791428,-3.122831,direct_block,7.0141,1.1073,,v3,train,0,0.15
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000103.yaml,103,medium,8,4,12,False,3.7472,2.080541,1.342656,1.101397,-0.33784,-1.408267,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_double_block_seed_300020.yaml,300020,hard,12,4,16,True,8.1804,-1.960542,-1.085359,0.629666,3.186043,3.477221,double_block,6.8778,1.1894,2,v4_focused,train,1,focused_failure
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000052.yaml,52,medium,7,4,11,True,5.281,-2.756608,-1.338938,-0.708844,1.137924,-4.05251,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000291.yaml,291,easy,4,4,8,True,5.5427,1.157736,0.019849,0.287558,-3.553909,1.134961,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_hard_clear_seed_000227.yaml,227,hard,5,4,9,False,7.6857,3.366657,-1.192294,-3.103895,-4.120558,-1.576783,clear,7.4971,1.0252,,v3,train,0,0.15
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_easy_direct_block_seed_000150.yaml,150,easy,2,4,6,True,6.2216,3.359278,-2.653119,2.626232,-1.667199,-0.184463,direct_block,5.6,1.111,,v3,train,0,0.15
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_double_block_seed_300212.yaml,300212,hard,13,4,17,True,6.6765,-2.304133,-2.620304,1.602368,-3.04473,1.904929,double_block,4.5854,1.456,2,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000238.yaml,238,medium,7,4,11,True,9.1551,1.908349,-3.778251,-2.098279,-3.082151,3.16527,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000026.yaml,26,hard,9,4,13,True,5.3027,-0.587617,0.382925,-0.142918,-3.23751,3.925183,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000060.yaml,60,easy,3,4,7,True,6.8729,-3.00901,-2.352035,2.986363,-0.143489,3.351789,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000024.yaml,24,easy,4,4,8,False,3.8457,0.720175,-2.451067,1.141348,-2.894232,-2.876449,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000251.yaml,251,hard,11,4,15,True,4.9051,2.036276,0.754467,-2.55532,-2.201248,1.831626,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_direct_block_seed_300350.yaml,300350,hard,13,4,17,True,7.6147,0.697796,-2.353788,2.059779,-2.516427,3.340831,direct_block,6.5391,1.1645,1,v4_focused,train,8,focused_failure
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000215.yaml,215,hard,8,4,12,True,5.0765,0.380008,-1.772748,1.423077,-4.078617,-3.352366,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_direct_block_seed_300118.yaml,300118,medium,7,4,11,True,8.1861,-2.775109,0.183679,-0.624216,3.590486,-3.400875,direct_block,7.3055,1.1205,1,v4_focused,train,0,focused_failure
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000283.yaml,283,medium,5,4,9,True,7.1267,0.248389,-2.061981,0.796513,2.991344,3.984328,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000224.yaml,224,hard,8,4,12,True,9.5825,-0.306759,4.277723,2.585408,4.103563,-3.479896,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_double_block_seed_300100.yaml,300100,medium,6,4,10,True,7.5872,-1.317023,1.923084,-0.867312,3.149786,-2.636031,double_block,6.3826,1.1887,2,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000046.yaml,46,medium,5,4,9,True,5.129,0.770996,3.130144,0.526094,-2.361709,0.13674,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000214.yaml,214,medium,7,4,11,True,4.5496,1.22413,2.378138,-1.561168,3.55464,-0.79091,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_medium_direct_block_seed_000166.yaml,166,medium,2,4,6,True,7.2729,1.125503,-0.790002,2.523345,-4.146381,2.942186,direct_block,6.4593,1.126,,v3,train,0,0.15
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_double_block_seed_300093.yaml,300093,easy,5,4,9,True,5.9508,-3.615083,-0.606543,1.093115,-1.236721,3.556865,double_block,4.7948,1.2411,2,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_double_block_seed_300005.yaml,300005,hard,10,4,14,True,7.281,0.372493,-4.108539,2.274237,-2.809325,0.371876,double_block,5.4953,1.325,2,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000058.yaml,58,medium,6,4,10,True,7.5049,1.235133,3.884423,-0.920829,-3.991504,-0.440223,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_double_block_seed_300349.yaml,300349,medium,9,4,13,True,8.2855,2.364528,-3.726752,2.155872,-2.206974,1.882797,double_block,7.2364,1.145,2,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000149.yaml,149,hard,8,4,12,True,3.5839,-1.068243,-3.172008,-2.894717,-4.162981,-2.804286,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000216.yaml,216,easy,2,4,6,False,3.2445,1.809956,-0.207607,-1.505721,-1.065878,0.66986,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_double_block_seed_300069.yaml,300069,easy,5,4,9,True,6.641,3.950011,2.513994,-2.142614,1.305072,-2.485675,double_block,5.6562,1.1741,2,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_easy_direct_block_seed_000288.yaml,288,easy,2,4,6,True,8.2443,3.77651,2.507034,-2.139048,-0.169894,-3.844409,direct_block,7.4776,1.1025,,v3,train,0,0.15
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_double_block_seed_300217.yaml,300217,medium,9,4,13,True,7.3051,4.207654,3.583556,-1.911421,2.784389,-1.226065,double_block,5.0158,1.4564,2,v4_focused,train,3,focused_failure
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000175.yaml,175,medium,8,4,12,True,4.9165,1.952418,1.644936,-1.524391,1.648558,-2.652588,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_double_block_seed_300185.yaml,300185,hard,13,4,17,True,6.7678,2.124098,-2.524737,1.505628,2.833823,2.636366,double_block,5.2097,1.2991,2,v4_focused,train,0,focused_failure
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_clear_seed_300019.yaml,300019,medium,8,4,12,False,5.76,1.508358,-3.41878,1.510614,1.496662,2.368237,clear,5.787,0.9953,0,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_double_block_seed_300325.yaml,300325,medium,9,4,13,True,8.9586,3.376912,0.414353,-3.009321,-4.177778,-1.689108,double_block,7.8421,1.1424,2,v4_focused,train,1,focused_failure
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_clear_seed_300187.yaml,300187,medium,9,4,13,False,5.2318,2.161473,-0.227691,-2.375802,-1.620629,-3.525113,clear,5.0177,1.0427,0,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_clear_seed_300399.yaml,300399,easy,3,4,7,False,5.1267,-3.56105,-1.377099,-0.587177,0.439169,-4.138316,clear,4.8607,1.0547,0,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_direct_block_seed_300370.yaml,300370,medium,6,4,10,True,6.2353,2.315556,-2.032815,2.719639,-2.622758,0.474199,direct_block,5.5382,1.1259,1,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_hard_direct_block_seed_000041.yaml,41,hard,5,4,9,True,8.2192,-1.426089,4.187106,-0.747805,3.417048,-0.972147,direct_block,7.0763,1.1615,,v3,train,general_replay,0.15
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_double_block_seed_300244.yaml,300244,medium,7,4,11,True,6.4639,3.949575,-0.22169,-2.234925,0.853225,-4.176404,double_block,5.0227,1.287,2,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000053.yaml,53,hard,12,4,16,False,5.2398,-1.21186,-0.394614,2.584388,-4.078423,3.733042,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_clear_seed_300327.yaml,300327,easy,4,4,8,False,5.4547,-1.582746,-0.498711,0.418171,2.999248,1.638315,clear,5.0558,1.0789,0,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000143.yaml,143,hard,9,4,13,False,5.129,-3.951393,-2.383117,-0.031762,-2.222678,2.0279,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_hard_direct_block_seed_000053.yaml,53,hard,6,4,10,True,4.8582,3.002251,-2.413546,2.530161,0.017542,-0.147085,direct_block,3.7477,1.2963,,v3,train,0,0.15
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_double_block_seed_300344.yaml,300344,hard,13,4,17,True,8.8833,3.755199,-0.989608,-2.725941,-3.059585,-3.894395,double_block,7.408,1.1991,2,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_double_block_seed_300161.yaml,300161,hard,13,4,17,True,6.6627,1.929088,0.264825,-2.508265,-2.162257,-2.870725,double_block,5.1547,1.2926,2,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000148.yaml,148,medium,8,4,12,False,4.392,2.569317,3.322369,-0.94446,3.135368,-0.818855,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_clear_seed_300203.yaml,300203,hard,12,4,16,False,6.4729,-2.174669,-1.557276,1.094346,0.65936,3.756858,clear,6.0226,1.0748,0,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000220.yaml,220,medium,6,4,10,False,4.4857,-0.393711,1.917141,-1.092394,-0.745004,-2.448148,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_hard_direct_block_seed_000068.yaml,68,hard,6,4,10,True,6.9416,0.907004,-2.181387,1.88216,-0.261529,1.870249,direct_block,4.2168,1.6462,,v3,train,general_replay,0.15
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000163.yaml,163,medium,8,4,12,True,9.0855,-2.845777,3.165698,-1.850375,2.519505,-2.464075,,,,,v2,train,general_replay,0.40
